pub_date,title,authors,doi,ark,journal,collaboration,num_yellowstone_authors,yellowstone_authors,sum_author_charges,other_ncar_authors
2007-06-01,Petascale atmospheric general circulation models,"Nair, R.; Tufo, H.",10.1088/1742-6596/78/1/012078,http://n2t.net/ark:/85065/d7cz37dm,Journal of Physics: Conference Series,UCAR and University,1,"Nair, R.",5894.4,"Tufo, H."
2007-05-01,Global MHD instabilities in a three-dimensional thin-shell model of solar tachocline,"Gilman, P.; Dikpati, M.; Miesch, M.",10.1086/512016,http://n2t.net/ark:/85065/d7mc909z,"The Astrophysical Journal, Supplement Series",UCAR only,2,"Dikpati, M.; Miesch, M.",6346587.4,"Gilman, P."
2007-08-01,Modeling of deep convection and chemistry in the tropical tropopause layer: Outcomes from the SPARC-GEWEX-IGAC workshop,"Petch, J.; McFarlane, N.; Pendlebury, D.; et al",,http://n2t.net/ark:/85065/d7bz669p,GEWEX News,"UCAR, University and Other",1,"Brock, M.",401573.2,
2008-02-14,Short- and medium-term atmospheric effects of very large solar proton events,"Jackman, C.; Marsh, D.; Vitt, F.; et al",10.5194/acp-8-765-2008,http://n2t.net/ark:/85065/d7765fk8,Atmospheric Chemistry and Physics,"UCAR, University and Other",3,"Marsh, D.; Vitt, F.; Garcia, R.",5873345.8,
2007-06-24,Toward an ultra-high resolution community climate system model for the BlueGene platform,"Dennis, J.; Jacob, R.; Vertenstein, M.; et al",10.1088/1742-6596/78/1/012030,http://n2t.net/ark:/85065/d7668dgb,Journal of Physics: Conference Series,UCAR and Other,2,"Dennis, J.; Vertenstein, M.",874159.6,"Craig, T."
2007-12-01,"Rapid rotation, active nests of convection and global-scale flows in solar-like stars","Brown, B.; Browning, M.; Brun, A.; et al",10.1002/asna.200710843,http://n2t.net/ark:/85065/d72f7nq5,Astronomische Nachrichten,"UCAR, University and Other",1,"Miesch, M.",90716.3,
2006-09-01,Signature of an overturning gravity wave in the mesospheric sodium layer: Comparison of a nonlinear photochemical-dynamical model and lidar observations,"Xu, J.; Smith, A.; Collins, R.; et al",10.1029/2005JD006749,http://n2t.net/ark:/85065/d7902427,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Smith, A.",1580391.2,
2006-06-02,A possible positive feedback of reduction of precipitation and increase in aerosols over eastern central China,"Zhao, C.; Tie, X.; Lin, Y.",10.1029/2006GL025959,http://n2t.net/ark:/85065/d71g0mjw,Geophysical Research Letters,UCAR and University,1,"Tie, X.",33048.0,
2006-11-01,Analysis of Hurricane Catarina (2004),"McTaggert-Cowan, R.; Bosart, L.; Davis, C.; et al",10.1175/MWR3330.1,http://n2t.net/ark:/85065/d7hh6kbr,Monthly Weather Review,UCAR and University,1,"Davis, C.",122216.9,
2006-11-01,Generation and trapping of gravity waves from convection with comparison to parameterization,"Alexander, M.; Richter, J.; Sutherland, B.",10.1175/JAS3792.1,http://n2t.net/ark:/85065/d78052vj,Journal of the Atmospheric Sciences,"UCAR, University and Other",1,"Richter, J.",16577276.8,"Alexander, M."
2006-04-05,"Inverse estimates of anthropogenic CO₂ uptake, transport, and storage by the ocean","Fletcher, M.; Gruber, N.; Jacobson, A.; et al",10.1029/2005GB002530,http://n2t.net/ark:/85065/d7474b47,Global Biogeochemical Cycles,"UCAR, University and Other",1,"Lindsay, K.",8780868.5,
2006-10-27,"Climate response and radiative forcing from mineral aerosols during the last glacial maximum pre-industrial, current and doubled-carbon dioxide climates","Mahowald, N.; Yoshioka, M.; Collins, W.; et al",10.1029/2006GL026126,http://n2t.net/ark:/85065/d7vt1sdf,Geophysical Research Letters,UCAR only,3,"Mahowald, N.; Conley, A.; Coleman, D.",2070288.3,"Yoshioka, M.; Collins, W.; Fillmore, D."
2006-09-09,Diurnal nonmigrating tides from TIMED Doppler Interferometer wind data: Monthly climatologies and seasonal variations,"Oberheide, J.; Wu, Q.; Killeen, T.; et al",10.1029/2005JA011491,http://n2t.net/ark:/85065/d7r211pd,Journal of Geophysical Research-Space Physics,UCAR and University,3,"Wu, Q.; Hagan, M.; Roble, R.",68459.0,"Killeen, T."
2006-06-01,Characteristics of atmospheric transport using three numerical formulations for atmospheric dynamics in a single GCM framework,"Rasch, P.; Coleman, D.; Mahowald, N.; et al",10.1175/JCLI3763.1,http://n2t.net/ark:/85065/d7m908zp,Journal of Climate,UCAR and University,3,"Coleman, D.; Mahowald, N.; Hess, P.",623703.7,"Rasch, P.; Williamson, D.; Boville, B."
2006-12-12,Future abrupt reductions in the summer Arctic sea ice,"Holland, M.; Bitz, C.; Tremblay, B.",10.1029/2006GL028024,http://n2t.net/ark:/85065/d7gh9j7t,Geophysical Research Letters,"UCAR, University and Other",1,"Holland, M.",1193848.9,
2006-02-01,Twentieth century simulation of the southern hemisphere in coupled models. Part I: Large scale circulation variability,"Raphael, M.; Holland, M.",10.1007/s00382-005-0082-8,http://n2t.net/ark:/85065/d7br8sf6,Climate Dynamics,UCAR and University,1,"Holland, M.",1193848.9,
2006-11-23,"Assessment of temperature, trace species, and ozone in chemistry-climate model simulations of the recent past","Eyring, V.; Butchart, N.; Waugh, D.; et al",10.1029/2006JD007327,http://n2t.net/ark:/85065/d77081q5,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",4,"Garcia, R.; Gettelman, A.; Kinnison, D.; Marsh, D.",16647103.2,"Boville, B."
2006-04-01,Digital filter initialization for MM5,"Chen, M.; Huang, X.",10.1175/MWR3117.1,http://n2t.net/ark:/85065/d73b60d5,Monthly Weather Review,UCAR and Other,1,"Huang, X.",50.6,
2006-10-19,Effect of IMF By on thermospheric composition at high and middle latitudes: 2. Data comparisons,"Immel, T.; Crowley, G.; Hackert, C.; et al",10.1029/2005JA011372,http://n2t.net/ark:/85065/d7zk5gzx,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",1,"Roble, R.",2122.0,
2006-06-01,The Community Climate System Model Version 3 (CCSM3),"Collins, W.; Bitz, C.; Blackmon, M.; et al",10.1175/JCLI3761.1,http://n2t.net/ark:/85065/d7fj2h13,Journal of Climate,"UCAR, University and Other",1,"Bonan, G.",113.7,"Collins, W.; Blackmon, M.; Hack, J.; Henderson, T.; Kiehl, J.; Large, W.; McKenna, D."
2006-09-01,Soil moisture feedbacks to precipitation in southern Africa,"Cook, B.; Bonan, G.; Levis, S.",10.1175/JCLI3856.1,http://n2t.net/ark:/85065/d7xk8ftj,Journal of Climate,UCAR and University,2,"Bonan, G.; Levis, S.",5566264.4,
2006-08-01,Positive-definite and monotonic limiters for unrestricted-timestep transport schemes,"Skamarock, W.",10.1175/MWR3170.1,http://n2t.net/ark:/85065/d7st7q37,Monthly Weather Review,UCAR only,1,"Skamarock, W.",401790.4,
2006-02-24,Radiative forcing since preindustrial times due to ozone change in the troposphere and the lower stratosphere,"Gauss, M.; Myhre, G.; Isaksen, I.; et al",10.5194/acp-6-575-2006,http://n2t.net/ark:/85065/d78w3dk9,Atmospheric Chemistry and Physics,"UCAR, University and Other",1,"Lamarque, J.",7153687.7,
2006-10-01,Coevolution of down-valley flow and the nocturnal boundary layer in complex terrain,"Pinto, J.; Parsons, D.; Brown, W.; et al",10.1175/JAM2412.1,http://n2t.net/ark:/85065/d7542nwb,Journal of Applied Meteorology and Climatology,UCAR only,1,"Pinto, J.",36016.9,"Parsons, D.; Brown, W.; Cohn, S.; Morley, B."
2006-09-28,TIMED Doppler interferometer: Overview and recent results,"Killeen, T.; Wu, Q.; Solomon, S.; et al",10.1029/2005JA011484,http://n2t.net/ark:/85065/d7wm1dpq,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",1,"Wu, Q.",66337.0,"Killeen, T.; Solomon, S."
2006-04-10,Numerical simulation of sand dune evolution in severe winds,"Ortiz, P.; Smolarkiewicz, P.",10.1002/fld.1118,http://n2t.net/ark:/85065/d7rv0nz0,International Journal for Numerical Methods in Fluids,UCAR and University,1,"Smolarkiewicz, P.",45736.1,
2006-10-01,The mysteries of Mammatus clouds: Observations and formation mechanisms,"Schultz, D.; Kanak, K.; Straka, J.; et al",10.1175/JAS3758.1,http://n2t.net/ark:/85065/d7n29x60,Journal of the Atmospheric Sciences,"UCAR, University and Other",1,"Bryan, G.",6749366.0,
2006-11-01,Effects of stochastic coalescence and air turbulence on the size distribution of cloud droplets,"Wang, L.; Xue, Y.; Ayala, O.; et al",10.1016/j.atmosres.2005.12.011,http://n2t.net/ark:/85065/d7h995gn,Atmospheric Research,UCAR and University,1,"Wang, L.",394702.9,"Grabowski, W."
2006-09-01,Corridors of warm season precipitation in the central United States,"Tuttle, J.; Davis, C.",10.1175/MWR3188.1,http://n2t.net/ark:/85065/d7cn745n,Monthly Weather Review,UCAR only,1,"Davis, C.",122216.9,"Tuttle, J."
2006-06-01,Monsoon regimes in CCSM3,"Meehl, G.; Arblaster, J.; Lawrence, D.; et al",10.1175/JCLI3745.1,http://n2t.net/ark:/85065/d77w6cgc,Journal of Climate,UCAR and Other,1,"Lawrence, D.",4521267.3,"Meehl, G.; Arblaster, J."
2006-07-26,Satellite-observed pollution from Southern Hemisphere biomass burning,"Edwards, D.; Emmons, L.; Gille, J.; et al",10.1029/2005JD006655,http://n2t.net/ark:/85065/d7445mrz,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",1,"Emmons, L.",417510.0,"Edwards, D.; Gille, J.; Deeter, M.; Massie, S.; Ziskin, D."
2006-01-01,Future changes in biogenic isoprene emissions: How might they affect regional and global atmospheric chemistry?,"Wiedinmyer, C.; Tie, X.; Guenther, A.; et al",10.1175/EI174.1,http://n2t.net/ark:/85065/d7vm4chw,Earth Interactions,UCAR and Other,1,"Tie, X.",33048.0,"Wiedinmyer, C.; Guenther, A."
2006-06-10,Geophysical-astrophysical spectral element adaptive refinement (GASpAR): Object-oriented h-adaptive code for geo-physical fluid dynamics simulations,"Rosenberg, D.; Fournier, A.; Fischer, P.; et al",10.1016/j.jcp.2005.10.031,http://n2t.net/ark:/85065/d7m32w25,Journal of Computational Physics,UCAR and Other,1,"Rosenberg, D.",9590.7,"Fournier, A.; Pouquet, A."
2006-10-01,A multi-model assessment of RKW Theory's relevance to squall line characteristics,"Bryan, G.; Knievel, J.; Parker, M.",10.1175/MWR3226.1,http://n2t.net/ark:/85065/d7gf0trr,Monthly Weather Review,UCAR and University,1,"Bryan, G.",6749366.0,"Knievel, J."
2006-11-14,Sensitivity of top-down estimates of CO sources to GCTM transport,"Arellano, A.; Hess, P.",10.1029/2006GL027371,http://n2t.net/ark:/85065/d76w9bb0,Geophysical Research Letters,UCAR only,2,"Arellano, A.; Hess, P.",724.0,
2006-10-01,Mesospheric surf zone and temperature inversion layers in early November 1994,"Oberheide, J.; Liu, H.; Gusev, O.; et al",10.1016/j.jastp.2005.11.013,http://n2t.net/ark:/85065/d7zc8337,Journal of Atmospheric and Solar-Terrestrial Physics,UCAR and University,1,"Liu, H.",7790461.2,
2007-01-01,A high CO episode of long-range transport detected by MOPITT,"Zhao, C.; Peng, L.; Tie, X.; et al",10.1007/sl11270-006-9191-1,http://n2t.net/ark:/85065/d7tm7bch,"Water, Air, and Soil Pollution","UCAR, University and Other",1,"Tie, X.",33048.0,
2006-06-01,Climate sensitivity of moderate- and low- resolution versions of CCSM3 to preindustrial forcings,"Otto-Bliesner, B.; Tomas, R.; Brady, E.; et al",10.1175/JCLI3754.1,http://n2t.net/ark:/85065/d7pv6kns,Journal of Climate,UCAR and Other,4,"Otto-Bliesner, B.; Tomas, R.; Brady, E.; Ammann, C.",12010594.6,"Kothavala, Z."
2006-01-20,Twenty-first century Arctic climate change in the CCSM3 IPCC scenario simulations,"Teng, H.; Washington, W.; Meehl, G.; et al",10.1007/s00382-005-0099-z,http://n2t.net/ark:/85065/d75x2965,Climate Dynamics,UCAR only,2,"Teng, H.; Strand, W.",54404.2,"Washington, W.; Meehl, G.; Buja, L."
2006-10-14,Multimodel simulations of carbon monoxide: Comparison with observations and projected near-future changes,"Shindell, D.; Faluvegi, G.; Stevenson, D.; et al",10.1029/2006JD007100,http://n2t.net/ark:/85065/d7nz87xq,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",2,"Emmons, L.; Lamarque, J.",7571197.7,"Horowitz, L."
2006-06-01,An integrated approach to mid- and upper-level turbulence forecasting,"Sharman, R.; Tebaldi, C.; Wiener, G.; et al",10.1175/WAF924.1,http://n2t.net/ark:/85065/d7j67h75,Weather and Forecasting,UCAR only,3,"Tebaldi, C.; Wiener, G.; Wolff, J.",2241011.2,"Sharman, R."
2006-06-01,Influence of the sea ice thickness distribution on polar climate in CCSM3,"Holland, M.; Bitz, C.; Hunke, E.; et al",10.1175/JCLI3751.1,http://n2t.net/ark:/85065/d7df6rhf,Journal of Climate,"UCAR, University and Other",1,"Holland, M.",1193848.9,"Schramm, J."
2006-08-10,Flux-transport dynamos with Lorentz-force feedback on differential rotation and meridional flow: Saturation mechanism and torsional oscillations,"Rempel, M.",10.1086/505170,http://n2t.net/ark:/85065/d7wh2q7z,The Astrophysical Journal,UCAR only,1,"Rempel, M.",8667097.2,
2006-02-01,An intercomparison of large-eddy simulations of the stable boundary layer,"Beare, R.; MacVean, M.; Holtslag, A.; et al",10.1007/s10546-004-2820-6,http://n2t.net/ark:/85065/d7rr1zh7,Boundary-Layer Meteorology,"UCAR, University and Other",1,"Sullivan, P.",24930550.2,
2006-12-16,Ozone production from the 2004 North American boreal fires,"Pfister, G.; Emmons, L.; Hess, P.; et al",10.1029/2006JD007695,http://n2t.net/ark:/85065/d77p8znb,Journal of Geophysical Research-Atmospheres,"UCAR, University and Other",4,"Pfister, G.; Emmons, L.; Hess, P.; Lamarque, J.",9717627.4,
2007-01-16,End-to-end modeling of the solar terrestrial system,"Wiltberger, M.; Baker, D.",10.1007/s11214-006-9106-x,http://n2t.net/ark:/85065/d73x86x0,Space Science Reviews,UCAR and Other,1,"Wiltberger, M.",2063680.9,
2006-05-01,Dissipation in implicit turbulence models: A computational study,"Margolin, L.; Smolarkiewicz, P.; Wyszogrodzki, A.",10.1115/1.2176749,http://n2t.net/ark:/85065/d70865kv,Journal of Applied Mechanics,UCAR and Other,2,"Smolarkiewicz, P.; Wyszogrodzki, A.",532784.1,
2006-10-01,Solar convection zone dynamics: How sensitive are inversions to subtle dynamo features?,"Howe, R.; Rempel, M.; Christensen-Dalsgaard, J.; et al",10.1086/506931,http://n2t.net/ark:/85065/d7g73f0d,The Astrophysical Journal,"UCAR, University and Other",1,"Rempel, M.",8667097.2,
2006-02-01,Transport of toroidal magnetic field by the meridional flow at the base of the solar convection zone,"Rempel, M.",10.1086/498440,http://n2t.net/ark:/85065/d7319w5t,The Astrophysical Journal,UCAR only,1,"Rempel, M.",8667097.2,
2006-08-30,Aircraft measurements of cloud droplet spectral dispersion and implications for indirect aerosol radiative forcing,"Zhao, C.; Tie, X.; Brasseur, G.; et al",10.1029/2006GL026653,http://n2t.net/ark:/85065/d7z89cqz,Geophysical Research Letters,"UCAR, University and Other",1,"Tie, X.",33048.0,"Brasseur, G."
2006-12-01,Numerical simulation of cloud-clear air interfacial mixing: Effects on cloud microphysics,"Andrejczuk, M.; Grabowski, W.; Malinowski, S.; et al",10.1175/JAS3813.1,http://n2t.net/ark:/85065/d7pr7w8x,Journal of the Atmospheric Sciences,UCAR and University,1,"Smolarkiewicz, P.",45736.1,"Andrejczuk, M.; Grabowski, W."
2006-06-01,The dynamical simulation of the Community Atmosphere Model Version 3 (CAM3),"Hurrell, J.; Hack, J.; Phillips, A.; et al",10.1175/JCLI3762.1,http://n2t.net/ark:/85065/d7k074jw,Journal of Climate,UCAR only,2,"Phillips, A.; Caron, J.",8382698.7,"Hurrell, J.; Hack, J.; Yin, J."
2006-07-08,Ozone pollution from future ship traffic in the Arctic northern passages,"Granier, C.; Niemeier, U.; Jungclaus, J.; et al",10.1029/2006GL026180,http://n2t.net/ark:/85065/d7f76ct5,Geophysical Research Letters,"UCAR, University and Other",4,"Emmons, L.; Hess, P.; Lamarque, J.; Walters, S.",13990325.9,"Brasseur, G."
2006-03-01,Stochastic forcing of the North Atlantic wind-driven ocean circulation. Part II: An analysis of the dynamical ocean response using generalized stability theory,"Chhak, K.; Moore, A.; Milliff, R.; et al",10.1175/JPO2853.1,http://n2t.net/ark:/85065/d79g5n3v,Journal of Physical Oceanography,"UCAR, University and Other",1,"Branstator, G.",3940.8,"Holland, W."
2006-09-09,SABER observations of the OH Meinel airglow variability near the mesopause,"Marsh, D.; Smith, A.; Mlynczak, M.; et al",10.1029/2005JA0011451,http://n2t.net/ark:/85065/d7ns0v5j,Journal of Geophysical Research-Space Physics,"UCAR, University and Other",2,"Marsh, D.; Smith, A.",3295342.4,
2006-03-01,"The evolving Sigmoid: Evidence for magnetic flux fopes in the corona before, during, and after CMES","Gibson, S.; Fan, Y.; Torok, T.; et al",10.1007/s11214-006-9101-2,http://n2t.net/ark:/85065/d7j103d2,Space Science Reviews,"UCAR, University and Other",1,"Fan, Y.",14599477.7,"Gibson, S."
2006-09-01,"Comparison of impacts of WRF dynamic core, physics package, and initial conditions on warm season rainfall forecasts","Gallus, Jr., W.; Bresch, J.",10.1175/MWR3198.1,http://n2t.net/ark:/85065/d7125sz3,Monthly Weather Review,UCAR and University,1,"Bresch, J.",384628.0,
2006-02-01,Twentieth century simulation of the southern hemisphere in coupled models. Part II: Sea ice conditions and variability,"Holland, M.; Raphael, M.",10.1007/s00382-005-0087-3,http://n2t.net/ark:/85065/d7w959g6,Climate Dynamics,UCAR and University,1,"Holland, M.",1193848.9,
2006-04-01,A tropical cyclone bogus data assimilation scheme in the MM5 3D-Var system and numerical experiments with Typhoon Rusa (2002) near landfall,"Xiao, Q.; Kuo, Y.; Zhang, Y.; et al",10.2151/jmsj.84.671,http://n2t.net/ark:/85065/d7rj4jrg,Journal of the Meteorological Society of Japan,UCAR and Other,1,"Zhang, Y.",1173528.2,"Xiao, Q.; Kuo, Y.; Barker, D."
2006-12-07,"Significant enhancements of nitrogen oxides, black carbon, and ozone in the North Atlantic lower free troposphere resulting from North American boreal wildfires","Val Martin, M.; Honrath, R.; Owen, R.; et al",10.1029/2006JD007530,http://n2t.net/ark:/85065/d7028rtq,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Pfister, G.",2145705.7,
2006-05-01,Megadroughts in the Indian monsoon and southwest North America and a mechanism for associated multi-decadal Pacific sea surface temperature anomalies,"Meehl, G.; Hu, A.",10.1175/JCLI3675.1,http://n2t.net/ark:/85065/d7ks6rvx,Journal of Climate,UCAR only,1,"Hu, A.",2881398.8,"Meehl, G."
2006-05-03,"Relative humidity over Antarctica from radiosondes, satellites, and a general circulation model","Gettelman, A.; Walden, V.; Miloshevich, L.; et al",10.1029/2005JD006636,http://n2t.net/ark:/85065/d7g44qj7,Journal of Geophysical Research-Atmospheres,UCAR and University,1,"Gettelman, A.",869595.4,"Miloshevich, L."
2006-02-01,"Model-data synthesis of diurnal and seasonal CO₂ fluxes at Niwot Ridge, Colorado","Sacks, W.; Schimel, D.; Monson, R.; et al",10.1111/j.1365-2486.2005.01059.x,http://n2t.net/ark:/85065/d7bc3zth,Global Change Biology,UCAR and University,1,"Sacks, W.",870598.7,"Schimel, D."
